LocationID,LocationName,Latitude,Longitude,SurfaceType,TrafficDensity,max_temp_C,min_temp_C,mean_temp_C,humidity_pct,rainfall_mm,wind_speed_kmh,heat_index_C,Observation_Timestamp,Observation_Hour,Observation_Minute,Observation_Month,Observation_Year
1,1,23.81,90.37,0,0,27.64,16.86,21.8,76.09,0.0,3.31,30.71,1577881800,12,30,1,2020
1,1,23.81,90.37,0,0,27.83,16.19,21.78,79.37,0.01,4.1,31.59,1577968200,12,30,1,2020
1,1,23.81,90.37,0,0,21.92,17.12,19.21,92.62,36.36,4.03,22.59,1578054600,12,30,1,2020
1,1,23.81,90.37,0,0,24.76,15.81,20.08,83.94,2.04,3.71,25.48,1578141000,12,30,1,2020
1,1,23.81,90.37,0,0,23.46,14.83,18.5,87.04,6.46,5.62,24.13,1578227400,12,30,1,2020
1,1,23.81,90.37,0,0,21.96,11.03,16.18,82.37,0.07,6.26,22.36,1578313800,12,30,1,2020
1,1,23.81,90.37,0,0,23.16,10.04,16.05,80.92,0.14,5.36,23.64,1578400200,12,30,1,2020
1,1,23.81,90.37,0,0,23.11,12.14,17.19,79.3,0.0,4.32,23.55,1578486600,12,30,1,2020
1,1,23.81,90.37,0,0,22.92,13.3,17.59,83.58,0.86,4.54,23.45,1578573000,12,30,1,2020
1,1,23.81,90.37,0,0,23.69,13.92,18.22,84.86,0.36,5.69,24.33,1578659400,12,30,1,2020
1,1,23.81,90.37,0,0,22.42,11.8,16.6,87.0,0.51,7.38,22.99,1578745800,12,30,1,2020
1,1,23.81,90.37,0,0,23.68,11.77,16.89,85.49,0.0,7.02,24.34,1578832200,12,30,1,2020
1,1,23.81,90.37,0,0,23.53,10.96,16.87,82.49,0.0,4.61,24.09,1578918600,12,30,1,2020
1,1,23.81,90.37,0,0,23.9,11.72,17.88,80.69,0.0,3.82,24.45,1579005000,12,30,1,2020
1,1,23.81,90.37,0,0,24.9,13.57,18.9,82.49,0.0,4.28,25.6,1579091400,12,30,1,2020
1,1,23.81,90.37,0,0,26.92,13.79,20.38,76.55,0.0,3.96,29.26,1579177800,12,30,1,2020
1,1,23.81,90.37,0,0,28.25,14.99,21.49,76.71,0.0,4.03,32.19,1579264200,12,30,1,2020
1,1,23.81,90.37,0,0,28.93,16.53,21.93,74.29,0.0,3.71,33.38,1579350600,12,30,1,2020
1,1,23.81,90.37,0,0,27.96,16.95,21.46,79.35,0.0,5.54,31.9,1579437000,12,30,1,2020
1,1,23.81,90.37,0,0,23.46,13.96,18.07,82.38,0.0,7.42,24.01,1579523400,12,30,1,2020
1,1,23.81,90.37,0,0,22.67,10.85,16.58,74.12,0.0,5.8,22.93,1579609800,12,30,1,2020
1,1,23.81,90.37,0,0,23.35,10.42,16.62,72.5,0.0,5.65,23.63,1579696200,12,30,1,2020
1,1,23.81,90.37,0,0,24.17,12.61,17.71,74.24,0.0,5.0,24.58,1579782600,12,30,1,2020
1,1,23.81,90.37,0,0,23.35,12.39,16.86,72.46,0.0,4.9,23.63,1579869000,12,30,1,2020
1,1,23.81,90.37,0,0,23.9,11.44,17.01,67.91,0.0,4.28,24.12,1579955400,12,30,1,2020
1,1,23.81,90.37,0,0,22.91,11.74,16.61,72.4,0.0,5.4,23.15,1580041800,12,30,1,2020
1,1,23.81,90.37,0,0,22.99,11.83,17.22,71.99,0.0,4.54,23.22,1580128200,12,30,1,2020
1,1,23.81,90.37,0,0,24.89,11.82,18.76,69.81,0.0,4.0,25.26,1580214600,12,30,1,2020
1,1,23.81,90.37,0,0,23.93,15.25,18.68,74.14,0.28,3.56,24.31,1580301000,12,30,1,2020
1,1,23.81,90.37,0,0,25.6,13.93,19.66,78.08,0.27,3.67,26.25,1580387400,12,30,1,2020
1,1,23.81,90.37,0,0,25.49,15.57,19.73,79.75,1.45,5.33,26.18,1580473800,12,30,1,2020
1,1,23.81,90.37,0,0,25.03,12.83,18.4,70.52,0.0,5.04,25.43,1580560200,12,30,2,2020
1,1,23.81,90.37,0,0,24.54,12.25,18.16,66.06,0.0,6.26,24.77,1580646600,12,30,2,2020
1,1,23.81,90.37,0,0,23.36,11.52,16.66,65.35,0.0,5.72,23.46,1580733000,12,30,2,2020
1,1,23.81,90.37,0,0,24.67,10.38,17.02,66.55,0.0,6.08,24.93,1580819400,12,30,2,2020
1,1,23.81,90.37,0,0,24.91,11.81,18.13,67.04,0.0,5.83,25.21,1580905800,12,30,2,2020
1,1,23.81,90.37,0,0,26.11,12.97,18.95,65.11,0.0,5.65,26.48,1580992200,12,30,2,2020
1,1,23.81,90.37,0,0,26.18,12.71,18.94,62.57,0.0,4.97,26.49,1581078600,12,30,2,2020
1,1,23.81,90.37,0,0,26.47,12.86,19.37,65.42,0.01,5.4,27.74,1581165000,12,30,2,2020
1,1,23.81,90.37,0,0,27.41,15.08,19.76,68.29,0.03,7.42,29.39,1581251400,12,30,2,2020
1,1,23.81,90.37,0,0,26.04,10.88,17.92,63.85,0.09,6.52,26.37,1581337800,12,30,2,2020
1,1,23.81,90.37,0,0,26.28,11.77,18.44,63.87,0.0,6.48,26.63,1581424200,12,30,2,2020
1,1,23.81,90.37,0,0,26.6,11.14,18.45,61.96,0.0,7.27,27.71,1581510600,12,30,2,2020
1,1,23.81,90.37,0,0,27.11,12.2,19.28,56.96,0.0,5.47,28.0,1581597000,12,30,2,2020
1,1,23.81,90.37,0,0,27.51,13.84,20.45,63.42,0.0,5.58,29.07,1581683400,12,30,2,2020
1,1,23.81,90.37,0,0,28.5,15.41,21.61,75.77,0.0,6.55,32.62,1581769800,12,30,2,2020
1,1,23.81,90.37,0,0,29.01,16.53,22.5,68.06,0.0,3.6,32.39,1581856200,12,30,2,2020
1,1,23.81,90.37,0,0,29.25,16.48,22.37,62.85,0.0,4.18,31.95,1581942600,12,30,2,2020
1,1,23.81,90.37,0,0,29.68,16.37,22.67,60.59,0.0,4.46,32.34,1582029000,12,30,2,2020
1,1,23.81,90.37,0,0,29.64,17.22,23.19,59.81,0.0,3.64,32.13,1582115400,12,30,2,2020
1,1,23.81,90.37,0,0,30.11,17.41,23.29,56.35,0.0,3.38,32.32,1582201800,12,30,2,2020
1,1,23.81,90.37,0,0,31.23,16.08,23.42,61.72,0.0,4.97,35.8,1582288200,12,30,2,2020
1,1,23.81,90.37,0,0,31.8,19.0,24.46,57.27,0.0,3.6,35.84,1582374600,12,30,2,2020
1,1,23.81,90.37,0,0,32.24,20.55,25.72,55.99,0.0,2.77,36.43,1582461000,12,30,2,2020
1,1,23.81,90.37,0,0,31.26,20.16,25.29,60.71,0.02,3.46,35.59,1582547400,12,30,2,2020
1,1,23.81,90.37,0,0,29.04,19.51,23.08,69.16,0.98,4.86,32.66,1582633800,12,30,2,2020
1,1,23.81,90.37,0,0,28.05,19.3,22.93,71.02,1.21,4.54,30.9,1582720200,12,30,2,2020
1,1,23.81,90.37,0,0,28.86,17.74,22.78,70.81,0.38,3.78,32.57,1582806600,12,30,2,2020
1,1,23.81,90.37,0,0,30.59,17.2,23.3,59.1,0.0,3.85,33.79,1582893000,12,30,2,2020
1,1,23.81,90.37,0,0,31.84,18.31,24.3,56.74,0.0,3.67,35.78,1582979400,12,30,2,2020
1,1,23.81,90.37,0,0,32.3,19.23,25.01,57.85,0.0,4.39,37.11,1583065800,12,30,3,2020
1,1,23.81,90.37,0,0,32.24,19.31,25.39,55.92,0.26,4.18,36.41,1583152200,12,30,3,2020
1,1,23.81,90.37,0,0,31.49,20.29,25.64,60.09,12.12,3.6,35.94,1583238600,12,30,3,2020
1,1,23.81,90.37,0,0,30.19,20.15,25.24,68.86,16.52,4.07,35.22,1583325000,12,30,3,2020
1,1,23.81,90.37,0,0,30.87,20.05,25.73,67.54,2.51,4.75,36.54,1583411400,12,30,3,2020
1,1,23.81,90.37,0,0,30.06,20.39,25.48,70.49,11.52,4.43,35.31,1583497800,12,30,3,2020
1,1,23.81,90.37,0,0,30.41,19.71,24.91,74.84,3.36,4.93,37.4,1583584200,12,30,3,2020
1,1,23.81,90.37,0,0,31.07,21.6,25.6,73.43,1.66,3.82,38.87,1583670600,12,30,3,2020
1,1,23.81,90.37,0,0,30.96,20.06,25.17,58.21,0.0,5.0,34.33,1583757000,12,30,3,2020
1,1,23.81,90.37,0,0,31.57,20.1,24.8,50.58,0.09,5.26,33.72,1583843400,12,30,3,2020
1,1,23.81,90.37,0,0,32.05,18.8,25.3,54.43,0.0,5.26,35.59,1583929800,12,30,3,2020
1,1,23.81,90.37,0,0,34.69,19.97,27.3,58.8,0.0,4.64,43.59,1584016200,12,30,3,2020
1,1,23.81,90.37,0,0,35.8,21.03,27.93,58.36,0.0,5.44,46.64,1584102600,12,30,3,2020
1,1,23.81,90.37,0,0,35.21,21.76,27.42,59.31,0.0,8.39,45.34,1584189000,12,30,3,2020
1,1,23.81,90.37,0,0,34.62,19.67,26.18,60.69,0.01,10.8,44.25,1584275400,12,30,3,2020
1,1,23.81,90.37,0,0,34.51,20.35,26.79,58.35,0.0,8.42,42.88,1584361800,12,30,3,2020
1,1,23.81,90.37,0,0,33.35,19.96,26.44,54.58,0.0,5.98,38.48,1584448200,12,30,3,2020
1,1,23.81,90.37,0,0,33.92,20.57,26.69,51.59,0.0,5.69,38.76,1584534600,12,30,3,2020
1,1,23.81,90.37,0,0,34.96,20.08,27.33,45.7,0.0,4.93,38.99,1584621000,12,30,3,2020
1,1,23.81,90.37,0,0,33.86,20.38,27.2,48.23,0.54,4.43,37.52,1584707400,12,30,3,2020
1,1,23.81,90.37,0,0,34.58,20.61,27.72,46.67,0.02,4.25,38.52,1584793800,12,30,3,2020
1,1,23.81,90.37,0,0,32.21,22.86,27.14,57.13,7.08,3.38,36.7,1584880200,12,30,3,2020
1,1,23.81,90.37,0,0,32.67,19.87,26.41,57.01,0.24,4.82,37.7,1584966600,12,30,3,2020
1,1,23.81,90.37,0,0,33.64,21.2,27.96,50.3,0.14,2.74,37.71,1585053000,12,30,3,2020
1,1,23.81,90.37,0,0,35.36,22.45,28.61,51.43,0.22,3.31,42.14,1585139400,12,30,3,2020
1,1,23.81,90.37,0,0,36.33,23.6,29.87,47.07,0.0,3.82,42.66,1585225800,12,30,3,2020
1,1,23.81,90.37,0,0,37.66,22.66,30.53,47.82,0.0,5.54,46.44,1585312200,12,30,3,2020
1,1,23.81,90.37,0,0,38.87,23.51,31.32,48.85,0.0,6.84,50.47,1585398600,12,30,3,2020
1,1,23.81,90.37,0,0,38.68,24.69,31.25,47.39,0.0,7.31,49.03,1585485000,12,30,3,2020
1,1,23.81,90.37,0,0,38.14,23.35,30.67,36.18,0.0,6.37,42.05,1585571400,12,30,3,2020
1,1,23.81,90.37,0,0,37.9,21.68,29.99,35.76,0.0,5.33,41.39,1585657800,12,30,3,2020
1,1,23.81,90.37,0,0,38.37,23.81,30.9,36.1,0.0,5.47,42.5,1585744200,12,30,4,2020
1,1,23.81,90.37,0,0,39.2,23.47,31.31,60.56,0.19,9.5,59.91,1585830600,12,30,4,2020
1,1,23.81,90.37,0,0,37.82,25.56,31.1,64.12,6.03,8.1,57.22,1585917000,12,30,4,2020
1,1,23.81,90.37,0,0,37.34,24.48,30.42,63.52,5.54,5.29,54.96,1586003400,12,30,4,2020
1,1,23.81,90.37,0,0,37.18,24.37,30.26,64.11,3.57,6.52,54.76,1586089800,12,30,4,2020
1,1,23.81,90.37,0,0,37.73,23.45,29.9,59.39,2.8,6.98,53.58,1586176200,12,30,4,2020
1,1,23.81,90.37,0,0,39.07,24.01,30.63,59.63,3.03,10.8,58.68,1586262600,12,30,4,2020
1,1,23.81,90.37,0,0,39.44,25.99,31.69,61.86,0.04,11.2,61.94,1586349000,12,30,4,2020
1,1,23.81,90.37,0,0,37.86,24.58,30.75,63.09,0.05,8.93,56.63,1586435400,12,30,4,2020
1,1,23.81,90.37,0,0,39.13,24.16,31.44,56.57,0.0,6.84,56.58,1586521800,12,30,4,2020
1,1,23.81,90.37,0,0,38.44,25.35,31.32,58.99,4.83,6.91,55.85,1586608200,12,30,4,2020
1,1,23.81,90.37,0,0,37.11,24.21,30.47,54.47,2.99,4.18,48.51,1586694600,12,30,4,2020
1,1,23.81,90.37,0,0,37.4,23.96,30.63,55.52,7.7,4.68,50.02,1586781000,12,30,4,2020
1,1,23.81,90.37,0,0,39.6,24.96,32.04,57.14,0.25,5.9,58.74,1586867400,12,30,4,2020
1,1,23.81,90.37,0,0,36.22,25.9,30.95,68.55,9.77,5.62,54.06,1586953800,12,30,4,2020
1,1,23.81,90.37,0,0,34.81,25.2,29.99,67.18,10.76,4.32,48.1,1587040200,12,30,4,2020
1,1,23.81,90.37,0,0,37.01,25.51,30.43,72.19,15.91,10.62,59.88,1587126600,12,30,4,2020
1,1,23.81,90.37,0,0,35.51,25.83,29.93,76.71,11.31,11.48,56.59,1587213000,12,30,4,2020
1,1,23.81,90.37,0,0,36.91,26.3,30.83,72.22,8.8,9.76,59.47,1587299400,12,30,4,2020
1,1,23.81,90.37,0,0,35.36,26.02,29.93,75.94,15.31,8.46,55.43,1587385800,12,30,4,2020
1,1,23.81,90.37,0,0,34.44,24.52,28.59,78.45,16.87,5.51,53.13,1587472200,12,30,4,2020
1,1,23.81,90.37,0,0,33.0,23.14,27.81,73.54,2.7,5.72,45.04,1587558600,12,30,4,2020
1,1,23.81,90.37,0,0,33.46,24.46,28.83,72.91,11.8,4.79,46.34,1587645000,12,30,4,2020
1,1,23.81,90.37,0,0,31.37,23.97,27.39,80.09,30.21,5.58,42.17,1587731400,12,30,4,2020
1,1,23.81,90.37,0,0,33.11,24.28,28.31,78.51,13.68,3.28,47.82,1587817800,12,30,4,2020
1,1,23.81,90.37,0,0,31.91,24.7,27.86,84.06,13.83,5.4,45.8,1587904200,12,30,4,2020
1,1,23.81,90.37,0,0,31.45,24.47,27.76,80.44,17.08,4.75,42.58,1587990600,12,30,4,2020
1,1,23.81,90.37,0,0,31.12,24.78,27.5,81.85,18.95,4.21,41.96,1588077000,12,30,4,2020
1,1,23.81,90.37,0,0,31.39,23.99,27.48,82.82,15.31,4.57,43.3,1588163400,12,30,4,2020
1,1,23.81,90.37,0,0,33.09,24.59,28.82,79.8,9.49,3.56,48.4,1588249800,12,30,4,2020
1,1,23.81,90.37,0,0,32.21,24.71,28.77,79.7,11.2,4.57,45.01,1588336200,12,30,5,2020
1,1,23.81,90.37,0,0,32.65,25.09,28.75,81.01,9.36,5.18,47.28,1588422600,12,30,5,2020
1,1,23.81,90.37,0,0,32.33,24.77,28.31,84.76,21.06,5.29,47.81,1588509000,12,30,5,2020
1,1,23.81,90.37,0,0,33.26,25.15,29.43,79.65,10.62,4.0,48.99,1588595400,12,30,5,2020
1,1,23.81,90.37,0,0,34.38,25.89,30.51,80.31,7.67,5.4,54.01,1588681800,12,30,5,2020
1,1,23.81,90.37,0,0,33.27,27.23,29.88,79.56,35.46,3.42,48.98,1588768200,12,30,5,2020
1,1,23.81,90.37,0,0,33.71,24.59,29.7,73.61,9.78,2.66,47.58,1588854600,12,30,5,2020
1,1,23.81,90.37,0,0,33.55,24.93,29.45,74.38,5.72,3.78,47.39,1588941000,12,30,5,2020
1,1,23.81,90.37,0,0,34.05,25.17,30.24,76.31,19.35,3.85,50.3,1589027400,12,30,5,2020
1,1,23.81,90.37,0,0,34.73,26.65,31.45,72.11,14.11,2.38,50.54,1589113800,12,30,5,2020
1,1,23.81,90.37,0,0,34.69,28.64,31.63,71.21,2.87,2.16,49.88,1589200200,12,30,5,2020
1,1,23.81,90.37,0,0,34.8,27.37,30.82,76.7,0.82,4.61,53.56,1589286600,12,30,5,2020
1,1,23.81,90.37,0,0,34.14,26.75,30.1,81.98,1.16,7.85,53.99,1589373000,12,30,5,2020
1,1,23.81,90.37,0,0,34.22,26.52,30.31,82.48,12.73,6.26,54.65,1589459400,12,30,5,2020
1,1,23.81,90.37,0,0,34.12,27.27,30.46,82.76,14.47,5.83,54.38,1589545800,12,30,5,2020
1,1,23.81,90.37,0,0,34.85,27.15,30.76,84.3,12.67,7.99,58.77,1589632200,12,30,5,2020
1,1,23.81,90.37,0,0,35.18,27.27,31.14,81.87,24.8,5.58,58.65,1589718600,12,30,5,2020
1,1,23.81,90.37,0,0,35.29,27.6,31.34,81.99,0.28,4.5,59.25,1589805000,12,30,5,2020
1,1,23.81,90.37,0,0,33.49,27.01,30.25,78.49,2.42,4.79,49.29,1589891400,12,30,5,2020
1,1,23.81,90.37,0,0,33.73,24.66,28.93,84.14,21.68,19.55,53.47,1589977800,12,30,5,2020
1,1,23.81,90.37,0,0,31.7,27.6,29.19,87.36,60.63,25.81,46.43,1590064200,12,30,5,2020
1,1,23.81,90.37,0,0,33.53,27.14,30.03,84.88,9.52,9.25,53.01,1590150600,12,30,5,2020
1,1,23.81,90.37,0,0,35.0,27.43,30.87,84.91,2.06,10.22,59.93,1590237000,12,30,5,2020
1,1,23.81,90.37,0,0,34.61,27.81,30.82,87.57,27.86,14.04,59.87,1590323400,12,30,5,2020
1,1,23.81,90.37,0,0,34.45,28.15,30.61,87.29,17.57,17.39,58.87,1590409800,12,30,5,2020
1,1,23.81,90.37,0,0,33.74,28.02,30.17,86.57,9.68,18.14,54.99,1590496200,12,30,5,2020
1,1,23.81,90.37,0,0,33.07,27.62,29.73,89.97,81.13,14.26,53.86,1590582600,12,30,5,2020
1,1,23.81,90.37,0,0,32.48,26.9,29.35,86.77,25.33,5.98,49.44,1590669000,12,30,5,2020
1,1,23.81,90.37,0,0,32.59,26.73,29.51,86.58,22.72,5.65,49.81,1590755400,12,30,5,2020
1,1,23.81,90.37,0,0,33.25,26.71,29.67,87.57,18.75,7.49,53.31,1590841800,12,30,5,2020
1,1,23.81,90.37,0,0,32.8,27.18,30.08,84.93,7.06,3.85,49.86,1590928200,12,30,5,2020
1,1,23.81,90.37,0,0,32.13,27.31,29.68,89.4,8.94,8.78,49.23,1591014600,12,30,6,2020
1,1,23.81,90.37,0,0,32.2,27.47,29.69,90.85,9.58,9.86,50.28,1591101000,12,30,6,2020
1,1,23.81,90.37,0,0,32.05,27.49,29.52,89.11,8.58,10.76,48.74,1591187400,12,30,6,2020
1,1,23.81,90.37,0,0,32.87,27.49,29.73,90.16,37.22,8.53,53.02,1591273800,12,30,6,2020
1,1,23.81,90.37,0,0,31.42,27.6,29.42,91.88,22.0,7.81,47.27,1591360200,12,30,6,2020
1,1,23.81,90.37,0,0,31.03,28.38,29.52,93.27,17.32,9.43,46.17,1591446600,12,30,6,2020
1,1,23.81,90.37,0,0,33.71,27.8,30.5,86.87,15.39,4.97,55.03,1591533000,12,30,6,2020
1,1,23.81,90.37,0,0,32.73,27.91,30.17,88.55,18.42,5.62,51.48,1591619400,12,30,6,2020
1,1,23.81,90.37,0,0,33.66,27.98,30.9,84.89,6.34,3.28,53.6,1591705800,12,30,6,2020
1,1,23.81,90.37,0,0,31.84,28.16,30.13,90.05,19.79,5.11,48.27,1591792200,12,30,6,2020
1,1,23.81,90.37,0,0,31.15,27.99,29.55,94.26,12.56,8.1,47.13,1591878600,12,30,6,2020
1,1,23.81,90.37,0,0,32.85,27.8,29.98,91.29,6.4,10.98,53.57,1591965000,12,30,6,2020
1,1,23.81,90.37,0,0,31.45,28.61,29.83,95.02,46.03,9.72,48.86,1592051400,12,30,6,2020
1,1,23.81,90.37,0,0,32.76,28.19,30.21,92.39,8.6,8.24,53.76,1592137800,12,30,6,2020
1,1,23.81,90.37,0,0,33.47,28.13,30.6,91.38,6.76,8.24,56.67,1592224200,12,30,6,2020
1,1,23.81,90.37,0,0,32.72,28.55,30.13,90.02,14.86,9.14,52.24,1592310600,12,30,6,2020
1,1,23.81,90.37,0,0,31.01,28.06,29.48,94.91,39.09,11.41,46.78,1592397000,12,30,6,2020
1,1,23.81,90.37,0,0,31.7,27.97,29.6,92.76,18.54,15.12,48.94,1592483400,12,30,6,2020
1,1,23.81,90.37,0,0,33.45,27.86,30.34,90.06,17.76,10.73,55.75,1592569800,12,30,6,2020
1,1,23.81,90.37,0,0,32.63,28.12,30.12,91.31,20.66,9.4,52.53,1592656200,12,30,6,2020
1,1,23.81,90.37,0,0,32.62,27.81,29.83,91.18,8.25,12.02,52.41,1592742600,12,30,6,2020
1,1,23.81,90.37,0,0,32.43,27.44,29.87,89.97,3.84,11.23,50.87,1592829000,12,30,6,2020
1,1,23.81,90.37,0,0,33.64,27.83,30.57,89.61,6.27,10.15,56.4,1592915400,12,30,6,2020
1,1,23.81,90.37,0,0,33.63,28.09,30.8,89.06,6.34,8.68,56.01,1593001800,12,30,6,2020
1,1,23.81,90.37,0,0,33.32,28.48,30.66,90.62,3.02,11.23,55.45,1593088200,12,30,6,2020
1,1,23.81,90.37,0,0,31.56,28.64,30.01,93.59,14.3,12.46,48.7,1593174600,12,30,6,2020
1,1,23.81,90.37,0,0,32.56,28.55,30.14,90.36,27.2,12.71,51.68,1593261000,12,30,6,2020
1,1,23.81,90.37,0,0,31.12,28.06,29.19,91.79,8.09,11.52,45.93,1593347400,12,30,6,2020
1,1,23.81,90.37,0,0,33.5,27.43,30.04,87.14,8.9,7.06,54.21,1593433800,12,30,6,2020
1,1,23.81,90.37,0,0,33.6,28.01,30.55,88.53,4.71,9.5,55.53,1593520200,12,30,6,2020
1,1,23.81,90.37,0,0,32.79,28.6,30.18,89.43,7.29,10.66,52.24,1593606600,12,30,7,2020
1,1,23.81,90.37,0,0,32.78,28.65,30.45,90.92,3.51,8.53,53.02,1593693000,12,30,7,2020
1,1,23.81,90.37,0,0,33.66,28.29,30.86,88.21,2.88,5.94,55.62,1593779400,12,30,7,2020
1,1,23.81,90.37,0,0,33.97,28.7,30.49,89.24,10.74,9.11,57.79,1593865800,12,30,7,2020
1,1,23.81,90.37,0,0,32.11,28.75,30.14,91.23,9.05,11.77,50.06,1593952200,12,30,7,2020
1,1,23.81,90.37,0,0,32.42,28.89,30.26,91.38,5.75,10.84,51.57,1594038600,12,30,7,2020
1,1,23.81,90.37,0,0,33.68,28.26,30.47,91.48,7.47,11.45,57.79,1594125000,12,30,7,2020
1,1,23.81,90.37,0,0,33.64,28.7,30.63,89.88,4.12,9.25,56.57,1594211400,12,30,7,2020
1,1,23.81,90.37,0,0,32.99,28.69,30.61,91.66,21.92,13.61,54.46,1594297800,12,30,7,2020
1,1,23.81,90.37,0,0,33.01,28.9,30.69,91.22,23.38,15.08,54.3,1594384200,12,30,7,2020
1,1,23.81,90.37,0,0,31.42,28.86,29.87,93.28,35.79,12.78,47.91,1594470600,12,30,7,2020
1,1,23.81,90.37,0,0,32.58,28.3,30.16,90.78,27.66,11.48,52.0,1594557000,12,30,7,2020
1,1,23.81,90.37,0,0,33.85,28.26,30.7,89.43,7.71,9.54,57.32,1594643400,12,30,7,2020
1,1,23.81,90.37,0,0,32.83,27.84,29.86,90.47,14.39,11.59,53.0,1594729800,12,30,7,2020
1,1,23.81,90.37,0,0,34.0,27.79,30.5,88.9,6.67,10.44,57.72,1594816200,12,30,7,2020
1,1,23.81,90.37,0,0,33.65,28.05,30.57,87.72,5.09,8.75,55.27,1594902600,12,30,7,2020
1,1,23.81,90.37,0,0,33.5,28.13,30.57,88.47,3.98,8.5,55.02,1594989000,12,30,7,2020
1,1,23.81,90.37,0,0,32.16,28.58,30.09,92.02,11.26,10.22,50.7,1595075400,12,30,7,2020
1,1,23.81,90.37,0,0,33.23,28.23,30.46,90.11,26.36,12.96,54.71,1595161800,12,30,7,2020
1,1,23.81,90.37,0,0,31.13,28.3,29.56,94.03,40.62,13.1,46.94,1595248200,12,30,7,2020
1,1,23.81,90.37,0,0,31.27,28.38,29.63,93.71,43.43,11.81,47.43,1595334600,12,30,7,2020
1,1,23.81,90.37,0,0,31.84,27.33,29.45,91.17,44.76,8.35,48.81,1595421000,12,30,7,2020
1,1,23.81,90.37,0,0,32.17,27.24,29.48,90.93,14.82,9.22,50.18,1595507400,12,30,7,2020
1,1,23.81,90.37,0,0,32.3,27.97,29.76,91.5,8.24,8.93,51.08,1595593800,12,30,7,2020
1,1,23.81,90.37,0,0,33.53,27.37,30.18,88.3,2.0,7.34,55.05,1595680200,12,30,7,2020
1,1,23.81,90.37,0,0,34.02,28.04,30.97,86.84,1.88,5.83,56.48,1595766600,12,30,7,2020
1,1,23.81,90.37,0,0,32.44,28.47,30.23,91.41,13.05,6.91,51.68,1595853000,12,30,7,2020
1,1,23.81,90.37,0,0,33.08,28.14,30.2,89.84,22.21,7.49,53.83,1595939400,12,30,7,2020
1,1,23.81,90.37,0,0,33.17,28.12,30.21,89.89,21.86,10.76,54.29,1596025800,12,30,7,2020
1,1,23.81,90.37,0,0,32.31,28.06,30.09,90.18,1.94,6.8,50.43,1596112200,12,30,7,2020
1,1,23.81,90.37,0,0,33.84,28.36,30.74,87.5,2.06,6.8,56.04,1596198600,12,30,7,2020
1,1,23.81,90.37,0,0,34.56,28.36,31.34,86.52,3.95,4.07,58.89,1596285000,12,30,8,2020
1,1,23.81,90.37,0,0,33.56,29.26,30.93,89.49,7.03,6.26,55.93,1596371400,12,30,8,2020
1,1,23.81,90.37,0,0,35.49,29.39,32.51,80.74,6.27,2.59,59.3,1596457800,12,30,8,2020
1,1,23.81,90.37,0,0,34.16,28.1,30.6,89.97,15.06,8.32,59.24,1596544200,12,30,8,2020
1,1,23.81,90.37,0,0,34.12,28.48,30.48,89.48,8.66,13.21,58.71,1596630600,12,30,8,2020
1,1,23.81,90.37,0,0,32.05,27.87,29.66,92.14,2.91,12.28,50.25,1596717000,12,30,8,2020
1,1,23.81,90.37,0,0,33.53,28.75,30.52,90.11,7.27,10.91,56.17,1596803400,12,30,8,2020
1,1,23.81,90.37,0,0,33.33,28.47,30.54,89.79,5.52,9.43,55.0,1596889800,12,30,8,2020
1,1,23.81,90.37,0,0,32.65,28.22,30.1,91.31,4.03,8.46,52.62,1596976200,12,30,8,2020
1,1,23.81,90.37,0,0,33.93,27.79,30.58,89.94,2.57,7.99,58.05,1597062600,12,30,8,2020
1,1,23.81,90.37,0,0,33.13,28.39,30.55,90.56,9.89,9.5,54.49,1597149000,12,30,8,2020
1,1,23.81,90.37,0,0,34.26,28.59,30.96,89.19,9.49,9.5,59.22,1597235400,12,30,8,2020
1,1,23.81,90.37,0,0,33.9,28.42,30.88,87.83,2.7,8.14,56.54,1597321800,12,30,8,2020
1,1,23.81,90.37,0,0,34.23,28.26,30.98,86.84,7.23,7.38,57.49,1597408200,12,30,8,2020
1,1,23.81,90.37,0,0,32.97,27.13,29.58,90.43,17.75,14.98,53.65,1597494600,12,30,8,2020
1,1,23.81,90.37,0,0,31.62,27.98,29.43,92.3,8.69,15.16,48.36,1597581000,12,30,8,2020
1,1,23.81,90.37,0,0,32.61,27.73,29.63,91.37,17.93,13.82,52.46,1597667400,12,30,8,2020
1,1,23.81,90.37,0,0,32.64,27.6,29.9,90.7,6.07,11.09,52.24,1597753800,12,30,8,2020
1,1,23.81,90.37,0,0,31.55,27.72,29.32,91.64,3.43,13.32,47.74,1597840200,12,30,8,2020
1,1,23.81,90.37,0,0,30.09,27.17,28.3,93.67,15.61,14.47,42.32,1597926600,12,30,8,2020
1,1,23.81,90.37,0,0,30.43,27.09,28.4,93.52,9.86,11.09,43.68,1598013000,12,30,8,2020
1,1,23.81,90.37,0,0,31.02,27.02,28.79,91.16,22.55,7.42,45.24,1598099400,12,30,8,2020
1,1,23.81,90.37,0,0,32.18,26.86,29.38,90.49,10.9,6.48,50.0,1598185800,12,30,8,2020
1,1,23.81,90.37,0,0,33.61,26.89,30.24,87.38,18.49,6.08,54.87,1598272200,12,30,8,2020
1,1,23.81,90.37,0,0,31.55,27.52,29.35,92.79,11.19,7.31,48.27,1598358600,12,30,8,2020
1,1,23.81,90.37,0,0,32.7,27.44,29.43,90.0,2.48,15.34,52.13,1598445000,12,30,8,2020
